,RMSE,Error > 1m
"(40, 5)",1.8720159871666073,True
"(40, 10)",3.073406081311043,True
"(45, 5)",1.5557546184192514,True
"(45, 10)",3.3708543980496497,True
"(50, 5)",20.98037700730482,True
"(50, 10)",22.43036342780034,True
"(50, 15)",8.041482904956018,True
"(50, 20)",6.349037159277422,True
"(50, 25)",14.010386848668592,True
"(50, 30)",6.426422287648134,True
"(55, 5)",4.829653195934963,True
"(55, 10)",25.508434930331667,True
"(55, 15)",26.88806583215911,True
"(55, 20)",3.0419855415339363,True
"(55, 25)",23.288541671282427,True
"(55, 30)",12.274561858572458,True
"(60, 25)",1.5171815772420199,True
"(60, 30)",12.246180765391502,True
"(60, 35)",1.6134111517763403,True
"(60, 40)",33.25621881892253,True
"(65, 30)",18.084115157812473,True
"(65, 35)",1.6921720040388055,True
"(65, 40)",3.421114371853801,True
"(65, 45)",13.324247081965067,True
"(65, 50)",3.121144834181418,True
"(70, 30)",12.494658217246272,True
"(70, 35)",10.262453728819585,True
"(70, 40)",5.655151179369982,True
"(70, 45)",25.261535777715284,True
"(70, 50)",20.376584690842062,True
"(70, 55)",15.87966457559253,True
"(75, 35)",1.1809703827158395,True
"(75, 40)",3.5386702125108016,True
"(75, 45)",2.543419989150233,True
"(75, 50)",28.776249918579595,True
"(75, 55)",24.73553845656539,True
"(75, 60)",28.461269728376834,True
"(75, 65)",1.6006918992764372,True
"(75, 75)",1.958462861574555,True
"(80, 25)",6.88794056833391,True
"(80, 45)",8.022233469176642,True
"(80, 50)",3.7074257375689355,True
"(80, 55)",3.724015086401331,True
"(80, 60)",2.55111801445743,True
"(80, 65)",1.7226624944655828,True
"(80, 70)",3.013645429333865,True
"(80, 75)",17.85268716633234,True
"(85, 35)",6.39088457848857,True
"(85, 50)",10.547501182886247,True
"(85, 55)",5.192042371669827,True
"(85, 60)",10.494092877638737,True
"(85, 65)",11.89750970974532,True
"(85, 70)",1.33035438684552,True
"(85, 75)",3.7616089753833246,True
"(85, 80)",8.35867017094213,True
"(85, 85)",1.5962300584399134,True
"(85, 95)",8.551582346599245,True
"(90, 40)",4.2596183639929,True
"(90, 60)",7.242838401925088,True
"(90, 65)",5.90758886155253,True
"(90, 70)",10.084939765335893,True
"(90, 75)",2.2105543634354174,True
"(90, 80)",5.035497657382353,True
"(90, 85)",23.103871154581824,True
"(90, 90)",2.8192876004118563,True
"(90, 95)",4.052063238145972,True
"(90, 100)",2.176297764174798,True
"(95, 60)",9.607813148118444,True
"(95, 70)",12.293492813644372,True
"(95, 75)",5.513029183610262,True
"(95, 80)",15.055489994582711,True
"(95, 85)",12.858366641602327,True
"(95, 90)",9.82667505113093,True
"(95, 95)",1.7582770620943788,True
"(95, 100)",7.884087836809016,True
"(95, 105)",9.216675033480264,True
"(100, 60)",3.5400092425403495,True
"(100, 65)",8.860593367086777,True
"(100, 70)",12.790705596114028,True
"(100, 80)",1.7813647127947174,True
"(100, 85)",1.3079438196804696,True
"(100, 90)",6.603654261156676,True
"(100, 95)",23.631928787095987,True
"(100, 100)",0.7705045949902191,False
"(100, 105)",8.458790658782618,True
"(100, 110)",5.177718083595603,True
"(100, 115)",3.9791499601629146,True
"(100, 135)",4.140847715222284,True
"(105, 85)",7.221783910274495,True
"(105, 90)",1.9346501504606686,True
"(105, 95)",9.955866908405136,True
"(105, 100)",6.260153279208416,True
"(105, 105)",9.96370871261786,True
"(105, 110)",9.131929515761858,True
"(105, 115)",4.227857480186315,True
"(105, 120)",0.24427467694185173,False
"(110, 80)",10.675172888225577,True
"(110, 85)",9.154789488481226,True
"(110, 90)",0.17010099439173823,False
"(110, 100)",2.2340047855266185,True
"(110, 105)",0.9913796001196788,False
"(110, 110)",1.5648088026338143,True
"(110, 115)",9.775894845842641,True
"(110, 120)",6.381096664264779,True
"(110, 125)",7.836544080366802,True
"(110, 130)",14.39965898278293,True
"(110, 150)",0.6458434610140789,False
"(110, 155)",1.0235043032342157,True
"(115, 110)",4.737352412776731,True
"(115, 115)",5.649453032291566,True
"(115, 120)",10.351168333386086,True
"(115, 125)",0.9737828037753512,False
"(115, 130)",3.7091221813075896,True
"(115, 135)",1.7879843033934941,True
"(115, 140)",0.7057647170287974,False
"(115, 150)",3.807818422074306,True
"(120, 115)",3.3408677291732793,True
"(120, 120)",0.6487487602537394,False
"(120, 125)",1.0431908356305508,True
"(120, 130)",6.524693652197557,True
"(120, 135)",2.3359431813902214,True
"(120, 140)",1.6473576490369684,True
"(120, 145)",7.241651086124236,True
"(120, 150)",0.22559041364276847,False
"(120, 165)",6.685626871613138,True
"(120, 170)",4.505676310484386,True
"(125, 125)",1.8720713923004055,True
"(125, 130)",2.7294046637916285,True
"(125, 135)",5.700419865928303,True
"(125, 140)",2.6071836495300853,True
"(125, 145)",2.3077856287188134,True
"(125, 150)",3.295913709574242,True
"(125, 155)",4.95134147428197,True
"(125, 160)",0.2516342988535248,False
"(125, 165)",7.163410261199806,True
"(125, 170)",5.475210498253955,True
"(130, 135)",4.513184676201042,True
"(130, 140)",1.6035762617934672,True
"(130, 145)",0.8320888248336339,False
"(130, 150)",0.2775803929989714,False
"(130, 155)",1.7118661587301507,True
"(130, 160)",1.3725367908886061,True
"(130, 165)",0.5790830492055876,False
"(130, 170)",0.41930566405726644,False
"(130, 175)",13.090685058670688,True
"(135, 145)",0.23788242655752956,False
"(135, 150)",5.622091331344336,True
"(135, 155)",1.186928941092951,True
"(135, 160)",2.2267198660181173,True
"(135, 165)",1.6290769028605687,True
"(135, 170)",1.5379298183103223,True
"(135, 175)",2.391132464262472,True
"(135, 180)",0.6009766299047467,False
"(140, 135)",5.022859889244608,True
"(140, 150)",6.7386950165980135,True
"(140, 155)",1.643211075845831,True
"(140, 160)",15.82542134682282,True
"(140, 165)",1.3000615621956544,True
