,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",8.326441990692656,-0.4750611691003366,1.7919800000000001,-0.49741883681845067,1.792
"(40, 10)",1.763409676830457,-0.47944194552284225,1.7774500000000002,-0.4747295565425258,1.776
"(45, 5)",0.4651205532942209,-0.46657886893564404,1.7782,-0.4677482395345489,1.7790000000000001
"(45, 10)",14.685569583595322,-0.4709072854805898,1.76354,-0.4310963252426703,1.756
"(50, 5)",24.23683319605359,-0.4580267556008719,1.7709000000000001,-0.523598775598364,1.76
"(50, 10)",15.505000753252505,-0.4623028122682582,1.75618,-0.5044001538264276,1.7630000000000001
"(50, 15)",9.413439668730243,-0.46664868210572363,1.74149,-0.4904375198104738,1.7590000000000001
"(50, 20)",13.176958121065192,-0.47106436511326955,1.7268100000000002,-0.5061454830784218,1.744
"(50, 25)",22.72178815031289,-0.47556731458341517,1.7122600000000001,-0.41189770347073384,1.715
"(50, 30)",17.967379228411765,-0.4801400772236404,1.69771,-0.42935099599067605,1.7
"(55, 5)",5.5781846915524484,-0.44940482909601975,1.7637200000000002,-0.4485496177626125,1.737
"(55, 10)",16.013213684557464,-0.453611072593326,1.74893,-0.49741883681845067,1.741
"(55, 15)",11.567678539367872,-0.4579045825532324,1.73408,-0.48869219055847957,1.718
"(55, 20)",15.553658465267674,-0.4622679056832184,1.71932,-0.5044001538264276,1.736
"(55, 25)",10.90151677505847,-0.46670104198328355,1.7047,-0.49741883681845067,1.705
"(55, 30)",6.573381594703393,-0.47122144474594885,1.69016,-0.4572762640225836,1.711
"(60, 25)",19.307700644758484,-0.4577649562130728,1.6973,-0.5113814708344044,1.713
"(60, 30)",1.3213034977062228,-0.46223299909817817,1.6827,-0.4660029102825547,1.683
"(60, 35)",10.11484551563373,-0.4667708551533636,1.6681000000000001,-0.49567350756645645,1.661
"(60, 40)",20.463773673996872,-0.4713959776711487,1.65354,-0.41189770347073384,1.6540000000000001
