,RMSE,Error > 1m
"(40, 5)",1.4792214301390818,True
"(40, 10)",3.7450264882955637,True
"(45, 5)",4.7839262800080995,True
"(45, 10)",6.303922467707623,True
"(50, 5)",11.369449354312612,True
"(50, 10)",9.659208440056137,True
"(50, 15)",4.72565579114774,True
"(50, 20)",6.349047663106346,True
"(50, 25)",26.53631667086338,True
"(50, 30)",21.74672687013784,True
"(55, 5)",5.12492537730506,True
"(55, 10)",6.468570943655721,True
"(55, 15)",4.885882759953857,True
"(55, 20)",9.495334476578195,True
"(55, 25)",7.803113263921795,True
"(55, 30)",6.2287462036844286,True
"(60, 25)",10.928157982368482,True
"(60, 30)",2.9984823016083433,True
"(60, 35)",7.62673162607618,True
"(60, 40)",24.26035472792935,True
"(65, 30)",18.19521784048872,True
"(65, 35)",10.775051014912043,True
"(65, 40)",14.98176743600795,True
"(65, 45)",7.450085582167293,True
"(65, 50)",17.98623183981184,True
"(70, 30)",2.684876890987102,True
"(70, 35)",16.2435577447632,True
"(70, 40)",0.3694757595730361,False
"(70, 45)",10.61675795720621,True
"(70, 50)",14.684716585463004,True
"(70, 55)",7.301506271447269,True
"(75, 35)",1.0113988946895358,True
"(75, 40)",8.554728438187439,True
"(75, 45)",15.95920930472791,True
"(75, 50)",17.165673062480618,True
"(75, 55)",10.469954902448606,True
"(75, 60)",20.05134840138915,True
"(75, 65)",7.024058891684941,True
"(75, 75)",1.8766807261058978,True
"(80, 25)",1.9587978975930418,True
"(80, 45)",6.572466220921784,True
"(80, 50)",2.4471247351709255,True
"(80, 55)",4.232871396314255,True
"(80, 60)",10.939855359951844,True
"(80, 65)",10.132389995611339,True
"(80, 70)",3.0136369959014644,True
"(80, 75)",2.1624464563479053,True
"(85, 35)",6.485065232974782,True
"(85, 50)",4.798660595640447,True
"(85, 55)",6.378324222676026,True
"(85, 60)",2.415627785272824,True
"(85, 65)",2.0944897087030783,True
"(85, 70)",10.809787563279446,True
"(85, 75)",6.876482987392534,True
"(85, 80)",3.0543665588204183,True
"(85, 85)",6.613564129406328,True
"(85, 95)",3.3883738316604193,True
"(90, 40)",4.723253935308197,True
"(90, 60)",4.760240699986182,True
"(90, 65)",1.7171381176398168,True
"(90, 70)",13.140746894329732,True
"(90, 75)",2.2321738198517935,True
"(90, 80)",15.686849963820963,True
"(90, 85)",15.092347978325796,True
"(90, 90)",13.362021519926692,True
"(90, 95)",6.4254007259926595,True
"(90, 100)",0.9700524697240922,False
"(95, 60)",1.3112519030784024,True
"(95, 70)",4.200227635398812,True
"(95, 75)",0.9817046244085833,False
"(95, 80)",12.515963972181112,True
"(95, 85)",2.4198421716612666,True
"(95, 90)",0.7125532405986722,False
"(95, 95)",14.736804444204276,True
"(95, 100)",7.915535501824139,True
"(95, 105)",24.43974713901611,True
"(100, 60)",3.5400105788380283,True
"(100, 65)",0.6268297255172722,False
"(100, 70)",1.521529435095175,True
"(100, 80)",3.9583135045910507,True
"(100, 85)",10.45102652588472,True
"(100, 90)",1.585545100907113,True
"(100, 95)",13.290455841920236,True
"(100, 100)",2.116982633007271,True
"(100, 105)",4.27810552263452,True
"(100, 110)",7.6798500719553395,True
"(100, 115)",18.78823684068313,True
"(100, 135)",1.6371446476872191,True
"(105, 85)",2.028761745823676,True
"(105, 90)",3.4222469463973835,True
"(105, 95)",1.5550057796031822,True
"(105, 100)",1.2674735012152059,True
"(105, 105)",2.711707958008361,True
"(105, 110)",0.9114444735314171,False
"(105, 115)",4.227859363722717,True
"(105, 120)",12.365047251028617,True
"(110, 80)",2.5539460587310425,True
"(110, 85)",1.7086346418644394,True
"(110, 90)",0.17010414575492275,False
"(110, 100)",8.138594657094053,True
"(110, 105)",9.45889233295922,True
"(110, 110)",0.9720898381362689,False
"(110, 115)",2.449797269402522,True
"(110, 120)",1.0081406931102805,True
"(110, 125)",1.6494362319586091,True
"(110, 130)",7.302745751737159,True
"(110, 150)",0.6458419586933151,False
"(110, 155)",1.3454355887737397,True
"(115, 110)",2.661693886013508,True
"(115, 115)",4.096816899814892,True
"(115, 120)",5.5342463078924595,True
"(115, 125)",11.7936525681285,True
"(115, 130)",1.5465528840300928,True
"(115, 135)",0.9629612171003703,False
"(115, 140)",11.323821030246787,True
"(115, 150)",3.795804374958757,True
"(120, 115)",1.0548816075575174,True
"(120, 120)",2.3384827084339674,True
"(120, 125)",3.7584097670357965,True
"(120, 130)",0.9186812276702108,False
"(120, 135)",11.33155038549692,True
"(120, 140)",8.060474344929201,True
"(120, 145)",0.47393890935849114,False
"(120, 150)",6.888945306624988,True
"(120, 165)",1.9716281422978166,True
"(120, 170)",12.573128970209961,True
"(125, 125)",0.6175800773332615,False
"(125, 130)",1.9888985305679774,True
"(125, 135)",1.2905211052238763,True
"(125, 140)",0.582828981858106,False
"(125, 145)",10.767054896747641,True
"(125, 150)",12.24332971675474,True
"(125, 155)",9.25558362998972,True
"(125, 160)",10.668607329315787,True
"(125, 165)",9.294580879594111,True
"(125, 170)",7.578837330624505,True
"(130, 135)",4.824724853890399,True
"(130, 140)",1.8202623703533936,True
"(130, 145)",1.4376440838908506,True
"(130, 150)",4.3379846376239914,True
"(130, 155)",10.434312868219035,True
"(130, 160)",1.3725368184530866,True
"(130, 165)",0.5790838458077606,False
"(130, 170)",10.348749079886852,True
"(130, 175)",8.964429284042744,True
"(135, 145)",0.23787090145950907,False
"(135, 150)",1.246112568391358,True
"(135, 155)",7.098368059412301,True
"(135, 160)",8.460739660353493,True
"(135, 165)",9.826922466647803,True
"(135, 170)",11.33833392775811,True
"(135, 175)",12.569023765133391,True
"(135, 180)",10.337707766836449,True
"(140, 135)",2.800232691103664,True
"(140, 150)",2.0803487956383457,True
"(140, 155)",0.6621781573100901,False
"(140, 160)",5.314724662166578,True
"(140, 165)",6.651893576825772,True
"(140, 170)",12.108022062114147,True
"(140, 175)",1.1349947825874176,True
"(140, 180)",10.723471736118158,True
"(140, 185)",0.23498214593802078,False
"(140, 190)",2.212187808830881,True
"(145, 150)",3.5122272239255743,True
"(145, 155)",4.815122418590603,True
"(145, 160)",1.975207246813038,True
"(145, 165)",7.4424045778393495,True
"(145, 170)",8.762063358366259,True
"(145, 175)",6.204614448103043,True
"(145, 180)",7.541551391825466,True
"(145, 185)",8.893684477986827,True
"(145, 190)",1.4706954001371286,True
"(145, 195)",1.007090113165312,True
"(145, 200)",1.8523341315477795,True
"(150, 150)",0.192273055873505,False
"(150, 155)",1.7371472239758485,True
"(150, 160)",2.8134829330613873,True
"(150, 165)",0.8200170609019178,False
"(150, 170)",1.401544942294681,True
"(150, 175)",1.2906497022448777,True
"(150, 180)",4.2029853932273475,True
"(150, 185)",1.677484982142433,True
"(150, 190)",0.9549530526782299,False
"(150, 195)",0.9450508897113221,False
"(150, 200)",2.2113709476816217,True
"(150, 205)",0.1334398466198394,False
"(150, 210)",8.889337444332252,True
"(155, 155)",2.4334724189073977,True
"(155, 175)",0.491371715723244,False
"(155, 180)",4.829840434065945,True
"(155, 190)",0.26868372111152444,False
"(155, 195)",1.4599141184755033,True
"(155, 200)",1.185915035455295,True
"(155, 205)",0.692648402158316,False
"(155, 210)",1.6698234819835491,True
"(155, 215)",7.151957614807898,True
"(155, 220)",1.480193479447524,True
"(155, 225)",0.7524832331366272,False
"(155, 230)",1.2049428062226155,True
"(160, 160)",1.2077492556976666,True
"(160, 195)",1.9640957342126728,True
"(160, 200)",0.5302703939429236,False
"(160, 205)",0.9265651900335575,False
"(160, 210)",1.2535757844820323,True
"(160, 215)",0.4759353985057417,False
"(160, 220)",1.7684099270850477,True
"(160, 225)",0.6854231662763867,False
"(160, 230)",1.9610706897183265,True
"(165, 195)",2.2621583946430426,True
"(165, 200)",3.5773894185654873,True
"(165, 205)",5.037627396293855,True
"(165, 210)",0.8803492048871903,False
"(165, 215)",0.5624500670350858,False
"(165, 220)",1.4511280360408008,True
"(165, 225)",6.86386176787317,True
"(165, 230)",1.6444792333560612,True
"(165, 235)",0.4529802421573059,False
"(165, 240)",1.3398675043153276,True
"(170, 205)",5.216765271213413,True
"(170, 210)",0.92198723155354,False
"(170, 215)",0.8247258328947344,False
"(170, 220)",1.2403995992899373,True
"(170, 225)",0.20489902721855166,False
"(170, 230)",1.645924616427496,True
"(170, 235)",6.3798155168578665,True
"(170, 240)",1.9508138781120152,True
"(170, 245)",0.5223552119439688,False
"(170, 250)",1.8491616801375224,True
"(175, 210)",0.6046178202722318,False
"(175, 215)",4.460275285177469,True
"(175, 220)",1.1398789240576197,True
"(175, 225)",0.410182335951913,False
"(175, 230)",1.596714652315911,True
"(175, 235)",0.15503044077154882,False
"(175, 240)",7.684606190158101,True
"(175, 245)",0.4455995983672956,False
"(175, 250)",1.1823919724321976,True
"(175, 255)",0.5780862569644131,False
"(180, 205)",1.417002322101066,True
"(180, 210)",0.1839398945962129,False
"(180, 220)",2.468800369739696,True
"(180, 225)",0.6048459554279091,False
"(180, 230)",1.6178958251650573,True
"(180, 235)",0.34407743381443884,False
"(180, 240)",1.2089098512825314,True
"(180, 245)",5.76961025401352,True
"(180, 250)",0.9386149632289355,False
