,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",16.320117601069285,-0.4750611691003366,1.7919800000000001,-0.4834562028024969,1.869
"(40, 10)",213.0176107474909,-0.47944194552284225,1.7774500000000002,-0.4852015320544911,0.752
"(45, 5)",234.88292912512446,-0.46657886893564404,1.7782,0.17627825445131862,1.059
"(45, 10)",348.85712601662846,-0.4709072854805898,1.76354,0.47996554429831306,0.164
"(50, 5)",251.4659149224042,-0.4580267556008719,1.7709000000000001,0.21118483949120304,1.887
"(50, 10)",140.65052637693938,-0.4623028122682582,1.75618,-0.0750491578358492,1.7510000000000001
"(50, 15)",314.5971569367533,-0.46664868210572363,1.74149,0.5096361415822148,0.53
"(50, 20)",306.6629452761194,-0.47106436511326955,1.7268100000000002,0.5218534463461744,0.669
"(50, 25)",293.1504839760672,-0.47556731458341517,1.7122600000000001,0.47123889803834196,1.226
"(50, 30)",127.7150413113605,-0.4801400772236404,1.69771,-0.7731808586335376,1.994
"(55, 5)",103.6304410561781,-0.44940482909601975,1.7637200000000002,-0.6457718232379595,1.371
"(55, 10)",359.71538817022366,-0.453611072593326,1.74893,-0.5934119456781328,0.023
"(55, 15)",114.60444418319582,-0.4579045825532324,1.73408,-0.673697091269867,1.288
"(55, 20)",207.37680431861878,-0.4622679056832184,1.71932,-0.12391837689168739,0.806
"(55, 25)",323.0967865069736,-0.46670104198328355,1.7047,0.6335545184738045,0.458
"(55, 30)",375.2386210850531,-0.47122144474594885,1.69016,0.9546951008407412,0.917
"(60, 25)",70.86064059465383,-0.4577649562130728,1.6973,-0.6562437987499248,1.726
"(60, 30)",319.9002038088662,-0.46223299909817817,1.6827,0.5637413483940357,0.332
"(60, 35)",187.46187627593295,-0.4667708551533636,1.6681000000000001,0.09250245035559601,1.583
"(60, 40)",127.8674000987176,-0.4713959776711487,1.65354,-0.6963863715457919,1.12
"(65, 30)",145.24616683030476,-0.4531572869878078,1.6753900000000002,-0.7225663103257052,1.078
"(65, 35)",76.36508960103643,-0.4576427831654333,1.66078,-0.28797932657914416,1.4000000000000001
