,RMSE,Error > 1m
"(40, 5)",1.4792214301390818,True
"(40, 10)",3.4532545013397664,True
"(45, 5)",14.681757210993982,True
"(45, 10)",12.963731337870698,True
"(50, 5)",24.199653838007364,True
"(50, 10)",16.083969432281446,True
"(50, 15)",14.365115749964069,True
"(50, 20)",12.648570148867506,True
"(50, 25)",20.317083975719534,True
"(50, 30)",15.588492287284877,True
"(55, 5)",1.6371576756839226,True
"(55, 10)",19.21885657653703,True
"(55, 15)",17.50092006042933,True
"(55, 20)",9.551139966431576,True
"(55, 25)",7.803113263921795,True
"(55, 30)",6.233637587711602,True
"(60, 25)",10.950177703330022,True
"(60, 30)",3.1924082511642204,True
"(60, 35)",7.619150296490101,True
"(60, 40)",18.145184363965274,True
"(65, 30)",12.006663680606314,True
"(65, 35)",10.726512774455035,True
"(65, 40)",14.866082497945051,True
"(65, 45)",7.411967017474038,True
"(65, 50)",17.83168674223601,True
"(70, 30)",2.684876890987102,True
"(70, 35)",4.166214552598537,True
"(70, 40)",0.3694757595730361,False
"(70, 45)",10.535376123448682,True
"(70, 50)",8.640182543462963,True
"(70, 55)",7.209948108226683,True
"(75, 35)",1.0113988946895358,True
"(75, 40)",8.370846121986244,True
"(75, 45)",9.966602705419705,True
"(75, 50)",5.466700476750781,True
"(75, 55)",10.353513385281728,True
"(75, 60)",3.107413007344689,True
"(75, 65)",12.65796380533259,True
"(75, 75)",3.7088764765175344,True
"(80, 25)",0.8731352300238028,False
"(80, 45)",6.572466220921784,True
"(80, 50)",2.228890433582285,True
"(80, 55)",2.0033035192154243,True
"(80, 60)",5.301026557023139,True
"(80, 65)",10.132389995611339,True
"(80, 70)",8.473057651877204,True
"(80, 75)",6.819015798628061,True
"(85, 35)",0.4673432057147978,False
"(85, 50)",1.0402174083490547,True
"(85, 55)",6.378324222676026,True
"(85, 60)",2.0353141848438834,True
"(85, 65)",2.0944897087030783,True
"(85, 70)",6.3330280978422735,True
"(85, 75)",4.855129269742701,True
"(85, 80)",8.320848394535378,True
"(85, 85)",6.613564129406328,True
"(85, 95)",2.110191920257133,True
"(90, 40)",1.359743121934128,True
"(90, 60)",4.485476679799708,True
"(90, 65)",0.48872430414527873,False
"(90, 70)",2.3149611098866503,True
"(90, 75)",2.6330701784322876,True
"(90, 80)",4.811646544228238,True
"(90, 85)",9.75602004796333,True
"(90, 90)",8.09010970623151,True
"(90, 95)",6.4254007259926595,True
"(90, 100)",1.2620094923704657,True
"(95, 60)",1.2980744390320962,True
"(95, 70)",4.205882289970628,True
"(95, 75)",5.436778461490569,True
"(95, 80)",1.5831792273096486,True
"(95, 85)",2.2384175060789286,True
"(95, 90)",1.0903302506911428,True
"(95, 95)",9.58144505705275,True
"(95, 100)",7.915535501824139,True
"(95, 105)",9.216678611879079,True
"(100, 60)",2.037673605033236,True
"(100, 65)",0.6268297255172722,False
