,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",1.4638591757725798,-0.4750611691003366,1.7919800000000001,-0.4747295565425258,1.799
"(40, 10)",0.6948582432833226,-0.47944194552284225,1.7774500000000002,-0.47822021504651424,1.78
"(45, 5)",14.681536094320878,-0.46657886893564404,1.7782,-0.5061454830784218,1.78
"(45, 10)",10.525791668146963,-0.4709072854805898,1.76354,-0.4991641660704449,1.7710000000000001
"(50, 5)",26.825140884589032,-0.4580267556008719,1.7709000000000001,-0.5305800926063409,1.7750000000000001
"(50, 10)",8.519444451287624,-0.4623028122682582,1.75618,-0.4852015320544911,1.7630000000000001
"(50, 15)",4.361891555045381,-0.46664868210572363,1.74149,-0.47822021504651424,1.747
"(50, 20)",6.381593384850992,-0.47106436511326955,1.7268100000000002,-0.48869219055847957,1.73
"(50, 25)",4.522858575845593,-0.47556731458341517,1.7122600000000001,-0.4642575810305605,1.722
"(50, 30)",5.536547688474329,-0.4801400772236404,1.69771,-0.49567350756645645,1.694
"(55, 5)",1.639020175018441,-0.44940482909601975,1.7637200000000002,-0.4485496177626125,1.756
"(55, 10)",10.439131209607117,-0.453611072593326,1.74893,-0.4817108735505027,1.758
"(55, 15)",1.7140905423482673,-0.4579045825532324,1.73408,-0.46251225177856625,1.736
"(55, 20)",8.234525048606374,-0.4622679056832184,1.71932,-0.4852015320544911,1.716
"(55, 25)",12.756842882000067,-0.46670104198328355,1.7047,-0.5026548245744333,1.704
"(55, 30)",2.483881572727888,-0.47122144474594885,1.69016,-0.4642575810305605,1.692
"(60, 25)",12.170232837663406,-0.4577649562130728,1.6973,-0.492182849062468,1.699
"(60, 30)",9.299809208233155,-0.46223299909817817,1.6827,-0.48869219055847957,1.686
"(60, 35)",8.352071888495773,-0.4667708551533636,1.6681000000000001,-0.4904375198104738,1.675
"(60, 40)",4.245163204182903,-0.4713959776711487,1.65354,-0.4834562028024969,1.649
"(65, 30)",4.1373632817191845,-0.4531572869878078,1.6753900000000002,-0.4415683007546356,1.671
"(65, 35)",12.553153308014219,-0.4576427831654333,1.66078,-0.49392817831446223,1.663
"(65, 40)",2.1492890720559377,-0.46219809251313837,1.6461800000000002,-0.4677482395345489,1.651
"(65, 45)",9.242386419853057,-0.4668581216159633,1.63152,-0.49392817831446223,1.6360000000000001
"(65, 50)",2.16945452729856,-0.4715879638888678,1.61688,-0.46949356878654314,1.607
"(70, 30)",1.0326142227694726,-0.4439943084148372,1.6683500000000002,-0.44680428851061826,1.67
"(70, 35)",8.959710466548747,-0.44840999142238314,1.6536600000000001,-0.42236967898269917,1.6520000000000001
"(70, 40)",1.884101964063122,-0.45291294089252876,1.6389500000000001,-0.45378560551859515,1.6300000000000001
"(70, 45)",12.312090111895762,-0.45750315682527365,1.62421,-0.49392817831446223,1.62
"(70, 50)",4.007312505686989,-0.4621631859280986,1.60949,-0.4502949470146067,1.612
"(70, 55)",5.497160011870101,-0.4669279347860429,1.59483,-0.4834562028024969,1.597
"(75, 35)",2.148062704844235,-0.4391073865092534,1.64665,-0.4328416544946645,1.647
"(75, 40)",6.10176490527063,-0.443540522809319,1.6318500000000002,-0.4258603374866876,1.637
"(75, 45)",2.1368960662043266,-0.4480609255719843,1.61703,-0.4520402762666009,1.609
"(75, 50)",6.014751072073603,-0.4526511415047296,1.60226,-0.4345869837466587,1.602
"(75, 55)",12.066586908748965,-0.4573460771925939,1.58755,-0.49392817831446223,1.584
"(75, 60)",14.369375176016769,-0.46212827934305833,1.57287,-0.5061454830784218,1.573
"(75, 65)",5.897120297981001,-0.4670152012486426,1.5582500000000001,-0.4852015320544911,1.56
"(75, 75)",1.2310465619631519,-0.47705084444761026,1.53679,-0.4747295565425258,1.532
"(80, 25)",0.9406051479706221,-0.42123521496883165,1.6764200000000002,-0.42062434973070495,1.672
"(80, 45)",5.446713772384236,-0.4385314278560952,1.61,-0.42236967898269917,1.613
"(80, 50)",2.102911431974412,-0.44306928391128064,1.59519,-0.44680428851061826,1.587
"(80, 55)",1.471025190387734,-0.44767695313654565,1.5804200000000002,-0.4433136300066298,1.582
"(80, 60)",6.424594867123185,-0.4523893421169305,1.56566,-0.4328416544946645,1.57
"(80, 65)",11.27240776891414,-0.4571889975599146,1.5509700000000002,-0.492182849062468,1.547
"(80, 70)",8.492185347227238,-0.46209337275801854,1.53632,-0.48869219055847957,1.5330000000000001
"(80, 75)",8.489209087944225,-0.46708501441872263,1.5217100000000001,-0.49392817831446223,1.518
"(85, 35)",3.5231016832336253,-0.4202578305877145,1.63999,-0.42062434973070495,1.657
"(85, 50)",1.6251846201257256,-0.43338270656271227,1.58827,-0.43633231299865294,1.582
"(85, 55)",5.100900882418132,-0.43792056261789725,1.5734400000000002,-0.42236967898269917,1.571
"(85, 60)",1.5911714023860426,-0.44256313842820205,1.55861,-0.44505895925862404,1.552
"(85, 65)",1.8480809238810902,-0.447292980701107,1.54383,-0.4415683007546356,1.545
"(85, 70)",2.3485765868901685,-0.45211008943661124,1.52912,-0.4590215932745778,1.5250000000000001
"(85, 75)",1.0230237174515018,-0.4570319179272353,1.51444,-0.45378560551859515,1.514
"(85, 80)",9.369091479606096,-0.46205846617297874,1.49981,-0.492182849062468,1.497
"(85, 85)",8.761935186902372,-0.46717228088132234,1.4852100000000001,-0.49567350756645645,1.484
"(85, 95)",1.5453265600714357,-0.47774897614840794,1.45626,-0.4729842272905316,1.459
"(90, 40)",0.1871773991617424,-0.414917123076612,1.6185,-0.4153883619747223,1.619
"(90, 60)",3.4861474307968097,-0.4326322149843542,1.55172,-0.42236967898269917,1.557
