,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",1.2471225065930478,-0.4750611691003366,1.7919800000000001,-0.47822021504651424,1.79
"(40, 10)",0.6577121182239343,-0.47944194552284225,1.7774500000000002,-0.48048914307410673,1.78
"(45, 5)",9.764857284551185,-0.46657886893564404,1.7782,-0.4928809807632657,1.78
"(45, 10)",7.975325812996927,-0.4709072854805898,1.76354,-0.49253191491286685,1.76
"(50, 5)",19.692736275912026,-0.4580267556008719,1.7709000000000001,-0.5113814708344044,1.77
"(50, 10)",9.577696510770535,-0.4623028122682582,1.75618,-0.4883431247080807,1.76
"(50, 15)",9.143750502782993,-0.46664868210572363,1.74149,-0.49183378321206916,1.74
"(50, 20)",8.510340461187878,-0.47106436511326955,1.7268100000000002,-0.4946263100152599,1.73
"(50, 25)",0.7921599796100007,-0.47556731458341517,1.7122600000000001,-0.47734755042051713,1.71
"(50, 30)",0.6444006278263826,-0.4801400772236404,1.69771,-0.47891834674731193,1.7
"(55, 5)",1.0010093402608582,-0.44940482909601975,1.7637200000000002,-0.4476769531366154,1.76
"(55, 10)",8.97390588023686,-0.453611072593326,1.74893,-0.47822021504651424,1.75
"(55, 15)",14.47491192127955,-0.4579045825532324,1.73408,-0.49794243559404894,1.73
"(55, 20)",10.527984536008887,-0.4622679056832184,1.71932,-0.49165925028686974,1.72
"(55, 25)",10.190432752826213,-0.46670104198328355,1.7047,-0.4953244417160576,1.7
"(55, 30)",8.844735720168552,-0.47122144474594885,1.69016,-0.49637163926725414,1.69
"(60, 25)",11.443119923129265,-0.4577649562130728,1.6973,-0.49008845396007494,1.7
"(60, 30)",10.37291779957087,-0.46223299909817817,1.6827,-0.49183378321206916,1.68
"(60, 35)",8.950579704108875,-0.4667708551533636,1.6681000000000001,-0.49253191491286685,1.67
"(60, 40)",0.756930543117187,-0.4713959776711487,1.65354,-0.4708898321881385,1.6500000000000001
"(65, 30)",1.629184547639815,-0.4531572869878078,1.6753900000000002,-0.45692719817218475,1.68
"(65, 35)",9.702734002326844,-0.4576427831654333,1.66078,-0.4857251308300894,1.6600000000000001
"(65, 40)",4.275735189169487,-0.46219809251313837,1.6461800000000002,-0.44994588116420786,1.6500000000000001
"(65, 45)",8.120694565072178,-0.4668581216159633,1.63152,-0.49078658566087263,1.6300000000000001
"(65, 50)",0.6483306679875559,-0.4715879638888678,1.61688,-0.4715879638889362,1.62
"(70, 30)",0.5032481871751279,-0.4439943084148372,1.6683500000000002,-0.44505895925862404,1.67
"(70, 35)",6.760898224065241,-0.44840999142238314,1.6536600000000001,-0.42917646306547663,1.6600000000000001
"(70, 40)",0.917272553373547,-0.45291294089252876,1.6389500000000001,-0.45553093477058937,1.6400000000000001
"(70, 45)",10.140593428415832,-0.45750315682527365,1.62421,-0.4874704600820836,1.62
"(70, 50)",2.748587348915768,-0.4621631859280986,1.60949,-0.45396013844379457,1.61
"(70, 55)",8.126292165901726,-0.4669279347860429,1.59483,-0.4913101844364709,1.59
"(75, 35)",1.1409863730185055,-0.4391073865092534,1.64665,-0.441742833679835,1.6500000000000001
"(75, 40)",4.943554353473338,-0.443540522809319,1.6318500000000002,-0.4290019301402772,1.6300000000000001
"(75, 45)",0.6783209594219037,-0.4480609255719843,1.61703,-0.44889868361301133,1.62
"(75, 50)",3.085412070731319,-0.4526511415047296,1.60226,-0.44348816293182924,1.6
"(75, 55)",9.02993573046611,-0.4573460771925939,1.58755,-0.48467793327889286,1.59
"(75, 60)",10.786538879470287,-0.46212827934305833,1.57287,-0.4951499087908582,1.57
"(75, 65)",9.505807813472083,-0.4670152012486426,1.5582500000000001,-0.49637163926725414,1.56
"(75, 75)",1.4212479309519108,-0.47705084444761026,1.53679,-0.481012741849705,1.54
