,RMSE,Error > 1m
-50,644.1330455164364,True
-49,164.59916970360993,True
-48,649.5650178806295,True
-47,151.18028569721588,True
-46,175.20840774351737,True
-45,282.2410898747705,True
-44,639.1321422242468,True
-43,212.71976723848056,True
-42,171.6416827936752,True
-41,583.0556991618201,True
-40,135.4427071094999,True
-39,405.08859589869445,True
-38,61.481773066064775,True
-37,245.77277098215254,True
-36,177.60716592837653,True
-35,361.14416790382273,True
-34,211.56742454652135,True
-33,98.41465887217277,True
-32,217.81557445598426,True
-31,175.89159613188755,True
-30,283.36252262313434,True
-29,520.8883432128434,True
-28,12.738800591669452,True
-27,231.16152923016494,True
-26,139.3481252368085,True
-25,323.00897796781254,True
-24,402.685946473095,True
-23,295.3991515680866,True
-22,449.5150196130435,True
-21,95.94147259061934,True
-20,449.31009079045714,True
-19,34.056375461731875,True
-18,131.495098137426,True
-17,9.890001672512694,True
-16,24.014851280146438,True
-15,12.569081408332687,True
-14,7.536903923779901,True
-13,5.579908084766898,True
-12,9.518074185064977,True
-11,9.65223484814786,True
-10,5.579908084766898,True
-9,7.442405937730673,True
-8,7.442405937730673,True
-7,7.442405937730673,True
-6,7.442405937730673,True
-5,7.442405937730673,True
-4,7.442405937730673,True
-3,7.442405937730673,True
-2,5.369346647766067,True
-1,5.369346647766067,True
0,5.369346647766067,True
1,5.369346647766067,True
2,5.369346647766067,True
3,13.783501475245462,True
4,15.856971567067772,True
5,15.856971567067772,True
6,15.856971567067772,True
7,15.856971567067772,True
8,15.856971567067772,True
9,15.856971567067772,True
10,15.856971567067772,True
11,15.856971567067772,True
12,15.856971567067772,True
13,15.856971567067772,True
14,15.856971567067772,True
15,15.856971567067772,True
16,15.856971567067772,True
17,15.856971567067772,True
18,15.856971567067772,True
19,15.856971567067772,True
20,15.856971567067772,True
21,15.856971567067772,True
22,15.856971567067772,True
23,15.856971567067772,True
24,15.856971567067772,True
25,15.856971567067772,True
26,15.856971567067772,True
27,15.856971567067772,True
28,5.369346647766067,True
29,15.856971567067772,True
30,15.856971567067772,True
31,15.856971567067772,True
32,17.93212808504835,True
33,1.263668842869143,True
34,13.783501475245462,True
35,15.856971567067772,True
36,15.856971567067772,True
37,15.856971567067772,True
38,15.856971567067772,True
39,15.856971567067772,True
40,13.783501475245462,True
41,15.856971567067772,True
42,15.856971567067772,True
43,15.856971567067772,True
44,1.013590550707904,True
45,5.369346647766067,True
46,13.783501475245462,True
47,15.856971567067772,True
48,15.856971567067772,True
49,15.856971567067772,True
50,15.856971567067772,True
51,15.856971567067772,True
52,15.856971567067772,True
53,15.856971567067772,True
54,15.856971567067772,True
55,15.856971567067772,True
56,15.856971567067772,True
57,15.856971567067772,True
58,15.856971567067772,True
59,15.856971567067772,True
60,19.637335213093895,True
61,15.856971567067772,True
62,15.856971567067772,True
63,13.783501475245462,True
64,17.93212808504835,True
65,13.783501475245462,True
66,15.856971567067772,True
67,15.856971567067772,True
68,13.783501475245462,True
69,15.856971567067772,True
70,15.856971567067772,True
71,15.856971567067772,True
72,15.856971567067772,True
73,15.856971567067772,True
74,15.856971567067772,True
75,15.856971567067772,True
76,17.93212808504835,True
77,15.856971567067772,True
78,15.856971567067772,True
79,15.856971567067772,True
80,13.783501475245462,True
81,15.856971567067772,True
82,13.783501475245462,True
83,27.9508050784238,True
84,15.856971567067772,True
85,15.856971567067772,True
86,15.856971567067772,True
87,15.856971567067772,True
88,15.856971567067772,True
89,15.856971567067772,True
90,15.856971567067772,True
91,15.856971567067772,True
92,17.93212808504835,True
93,15.856971567067772,True
94,15.856971567067772,True
95,1.263668842869143,True
96,13.783501475245462,True
97,15.856971567067772,True
98,13.783501475245462,True
99,17.93212808504835,True
100,15.856971567067772,True
