,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",1.3297763898986632,-0.4750611691003366,1.7919800000000001,-0.47822021504651424,1.7890000000000001
"(40, 10)",0.4597632418060554,-0.47944194552284225,1.7774500000000002,-0.47822021504651424,1.7770000000000001
"(45, 5)",9.537748061301407,-0.46657886893564404,1.7782,-0.492182849062468,1.782
"(45, 10)",0.8885896317559892,-0.4709072854805898,1.76354,-0.46949356878654314,1.7670000000000001
"(50, 5)",29.99251387791418,-0.4580267556008719,1.7709000000000001,-0.539306738866312,1.77
"(50, 10)",5.843194693397875,-0.4623028122682582,1.75618,-0.47822021504651424,1.754
"(50, 15)",4.86710255189734,-0.46664868210572363,1.74149,-0.47996554429850846,1.744
"(50, 20)",0.6778205414491217,-0.47106436511326955,1.7268100000000002,-0.46949356878654314,1.725
"(50, 25)",0.9223065405719191,-0.47556731458341517,1.7122600000000001,-0.4729842272905316,1.712
"(50, 30)",0.7323940323435614,-0.4801400772236404,1.69771,-0.47822021504651424,1.699
"(55, 5)",0.4859718111898129,-0.44940482909601975,1.7637200000000002,-0.4502949470146067,1.762
"(55, 10)",0.4072985363682246,-0.453611072593326,1.74893,-0.45378560551859515,1.747
"(55, 15)",1.6066848649740113,-0.4579045825532324,1.73408,-0.45378560551859515,1.737
"(55, 20)",0.8615806181633172,-0.4622679056832184,1.71932,-0.4642575810305605,1.717
"(55, 25)",2.111603134760922,-0.46670104198328355,1.7047,-0.46076692252657203,1.705
"(55, 30)",3.065846305278569,-0.47122144474594885,1.69016,-0.46251225177856625,1.69
"(60, 25)",0.18557557438240532,-0.4577649562130728,1.6973,-0.4572762640225836,1.697
"(60, 30)",1.3196487949686726,-0.46223299909817817,1.6827,-0.4660029102825547,1.683
"(60, 35)",5.789644695997123,-0.4667708551533636,1.6681000000000001,-0.4834562028024969,1.668
"(60, 40)",1.7470818129823293,-0.4713959776711487,1.65354,-0.47647488579452,1.6540000000000001
"(65, 30)",1.1151188588710257,-0.4531572869878078,1.6753900000000002,-0.4502949470146067,1.673
"(65, 35)",0.7705412564977646,-0.4576427831654333,1.66078,-0.45553093477058937,1.6620000000000001
"(65, 40)",0.667784752654012,-0.46219809251313837,1.6461800000000002,-0.46076692252657203,1.6440000000000001
"(65, 45)",3.2655624505099574,-0.4668581216159633,1.63152,-0.47647488579452,1.6320000000000001
"(65, 50)",1.1629866807935079,-0.4715879638888678,1.61688,-0.4729842272905316,1.622
"(70, 30)",0.8896078742181602,-0.4439943084148372,1.6683500000000002,-0.4415683007546356,1.667
"(70, 35)",3.094680853749795,-0.44840999142238314,1.6536600000000001,-0.4398229715026414,1.6580000000000001
"(70, 40)",1.0948446102145626,-0.45291294089252876,1.6389500000000001,-0.45553093477058937,1.6420000000000001
"(70, 45)",0.8075307469384188,-0.45750315682527365,1.62421,-0.45553093477058937,1.622
"(70, 50)",0.9439117339317139,-0.4621631859280986,1.60949,-0.46251225177856625,1.614
"(70, 55)",0.713049396444445,-0.4669279347860429,1.59483,-0.4677482395345489,1.598
"(75, 35)",0.9711384547925792,-0.4391073865092534,1.64665,-0.43807764225064716,1.651
"(75, 40)",4.861195344531664,-0.443540522809319,1.6318500000000002,-0.42935099599067605,1.635
"(75, 45)",0.6389316797876932,-0.4480609255719843,1.61703,-0.4485496177626125,1.62
"(75, 50)",0.5122959972843513,-0.4526511415047296,1.60226,-0.4520402762666009,1.6
"(75, 55)",0.636453234046325,-0.4573460771925939,1.58755,-0.4590215932745778,1.586
"(75, 60)",36.528115471377845,-0.46212827934305833,1.57287,-0.3508111796509361,1.584
"(75, 65)",0.5676049611176597,-0.4670152012486426,1.5582500000000001,-0.4660029102825547,1.556
"(75, 75)",0.4043727906702705,-0.47705084444761026,1.53679,-0.47822021504651424,1.536
"(80, 25)",0.2330043329446036,-0.42123521496883165,1.6764200000000002,-0.42062434973070495,1.676
"(80, 45)",4.279582932269244,-0.4385314278560952,1.61,-0.4258603374866876,1.607
"(80, 50)",0.7651453692483227,-0.44306928391128064,1.59519,-0.4415683007546356,1.598
"(80, 55)",0.40917322911087384,-0.44767695313654565,1.5804200000000002,-0.4485496177626125,1.579
"(80, 60)",0.3632032510851914,-0.4523893421169305,1.56566,-0.4520402762666009,1.564
"(80, 65)",0.6246021050683829,-0.4571889975599146,1.5509700000000002,-0.4590215932745778,1.552
"(80, 70)",1.6068324956527635,-0.46209337275801854,1.53632,-0.4572762640225836,1.534
"(80, 75)",5.7578766169106945,-0.46708501441872263,1.5217100000000001,-0.4852015320544911,1.518
"(85, 35)",0.6235736306051275,-0.4202578305877145,1.63999,-0.41887902047871073,1.6380000000000001
"(85, 50)",0.4008863711533041,-0.43338270656271227,1.58827,-0.4328416544946645,1.59
"(85, 55)",5.679676940598477,-0.43792056261789725,1.5734400000000002,-0.42062434973070495,1.576
"(85, 60)",0.8141235604224587,-0.44256313842820205,1.55861,-0.4415683007546356,1.555
"(85, 65)",0.40937335953493564,-0.447292980701107,1.54383,-0.44680428851061826,1.542
"(85, 70)",0.7239382275230738,-0.45211008943661124,1.52912,-0.4502949470146067,1.5270000000000001
"(85, 75)",0.48129661030523535,-0.4570319179272353,1.51444,-0.45553093477058937,1.514
"(85, 80)",0.820958375147663,-0.46205846617297874,1.49981,-0.4642575810305605,1.502
"(85, 85)",4.5132967413234395,-0.46717228088132234,1.4852100000000001,-0.4817108735505027,1.482
"(85, 95)",0.3863443693263937,-0.47774897614840794,1.45626,-0.47822021504651424,1.458
"(90, 40)",1.3562932022589427,-0.414917123076612,1.6185,-0.4171336912267165,1.613
"(90, 60)",2.184802028594913,-0.4326322149843542,1.55172,-0.4258603374866876,1.551
"(90, 65)",0.8265228498973034,-0.4372922440871796,1.53685,-0.4398229715026414,1.536
"(90, 70)",0.9556448655976353,-0.44202208636008367,1.52206,-0.44505895925862404,1.522
"(90, 75)",0.7419680069750516,-0.44687410168062813,1.5073200000000002,-0.44505895925862404,1.5050000000000001
"(90, 80)",0.4956925965095836,-0.4518133834637723,1.4926300000000001,-0.4520402762666009,1.495
"(90, 85)",0.4439975990567007,-0.4568573850020359,1.4778700000000002,-0.45553093477058937,1.477
"(90, 90)",0.7726126093880211,-0.46200610629541927,1.46322,-0.4642575810305605,1.465
"(90, 95)",0.9045748088202942,-0.46727700063644173,1.4486800000000002,-0.4677482395345489,1.453
"(90, 100)",0.6201946255208006,-0.47265261473258446,1.4342400000000002,-0.4747295565425258,1.434
"(95, 60)",0.11843601829882984,-0.4226140250779069,1.55243,-0.42236967898269917,1.552
"(95, 70)",3.525398696901259,-0.4318468168209568,1.51519,-0.42062434973070495,1.5150000000000001
