,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",7.132062266976011,-0.4750611691003366,1.7919800000000001,-0.4852015320544911,1.821
"(40, 10)",4.993380221826263,-0.47944194552284225,1.7774500000000002,-0.4660029102825547,1.78
"(45, 5)",4.841915716691127,-0.46657886893564404,1.7782,-0.4747295565425258,1.76
"(45, 10)",2.1377980222364075,-0.4709072854805898,1.76354,-0.4660029102825547,1.758
"(50, 5)",20.994082560105294,-0.4580267556008719,1.7709000000000001,-0.5148721293383929,1.764
"(50, 10)",9.027035952637867,-0.4623028122682582,1.75618,-0.48694686130648535,1.754
"(50, 15)",4.014674974960627,-0.46664868210572363,1.74149,-0.47123889803853736,1.7590000000000001
"(50, 20)",10.107581940505613,-0.47106436511326955,1.7268100000000002,-0.4991641660704449,1.727
"(50, 25)",18.0603627058584,-0.47556731458341517,1.7122600000000001,-0.4258603374866876,1.727
"(50, 30)",18.15962183859982,-0.4801400772236404,1.69771,-0.42935099599067605,1.709
"(55, 5)",195.70144144786585,-0.44940482909601975,1.7637200000000002,0.10646508437154978,1.622
"(55, 10)",17.61400665750661,-0.453611072593326,1.74893,-0.49741883681845067,1.7830000000000001
"(55, 15)",12.4460140169175,-0.4579045825532324,1.73408,-0.492182849062468,1.739
"(55, 20)",10.148512493422096,-0.4622679056832184,1.71932,-0.4904375198104738,1.724
"(55, 25)",14.039739668806543,-0.46670104198328355,1.7047,-0.5061454830784218,1.698
"(55, 30)",10.988160833757815,-0.47122144474594885,1.69016,-0.4415683007546356,1.706
"(60, 25)",7.978664851220836,-0.4577649562130728,1.6973,-0.47996554429850846,1.704
"(60, 30)",5.621998774193441,-0.46223299909817817,1.6827,-0.47822021504651424,1.68
"(60, 35)",10.026309852964003,-0.4667708551533636,1.6681000000000001,-0.49567350756645645,1.667
"(60, 40)",23.483197539290956,-0.4713959776711487,1.65354,-0.40317105721076274,1.6560000000000001
"(65, 30)",9.054648251336745,-0.4531572869878078,1.6753900000000002,-0.42760566673868183,1.667
"(65, 35)",15.852760194045755,-0.4576427831654333,1.66078,-0.5026548245744333,1.674
"(65, 40)",13.452944640877115,-0.46219809251313837,1.6461800000000002,-0.4241150082346934,1.661
"(65, 45)",4.018344069627866,-0.4668581216159633,1.63152,-0.47822021504651424,1.6260000000000001
"(65, 50)",18.32334237295487,-0.4715879638888678,1.61688,-0.4171336912267165,1.62
"(70, 30)",4.095340635885908,-0.4439943084148372,1.6683500000000002,-0.4433136300066298,1.688
"(70, 35)",14.186724435771719,-0.44840999142238314,1.6536600000000001,-0.4084070449667454,1.669
"(70, 40)",5.028748012653978,-0.45291294089252876,1.6389500000000001,-0.4660029102825547,1.6500000000000001
"(70, 45)",14.715716391479415,-0.45750315682527365,1.62421,-0.5009094953224391,1.616
"(70, 50)",22.43407622251161,-0.4621631859280986,1.60949,-0.39618974020278586,1.6260000000000001
"(70, 55)",10.562132515106386,-0.4669279347860429,1.59483,-0.49741883681845067,1.609
"(75, 35)",3.6952246090117016,-0.4391073865092534,1.64665,-0.4433136300066298,1.663
"(75, 40)",4.939713059537484,-0.443540522809319,1.6318500000000002,-0.42935099599067605,1.637
"(75, 45)",15.793263615200928,-0.4480609255719843,1.61703,-0.4014257279587685,1.625
"(75, 50)",8.919639668764077,-0.4526511415047296,1.60226,-0.4258603374866876,1.602
"(75, 55)",8.202205764975261,-0.4573460771925939,1.58755,-0.4817108735505027,1.579
"(75, 60)",31.31087698294102,-0.46212827934305833,1.57287,-0.3665191429188841,1.58
