,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",14.547876928323763,-0.4750611691003366,1.7919800000000001,-0.4359832471482541,1.79
"(40, 10)",2.8260026401705622,-0.47944194552284225,1.7774500000000002,-0.48694686130648535,1.78
"(45, 5)",0.44490777318158553,-0.46657886893564404,1.7782,-0.46722464075895065,1.78
"(45, 10)",40.609503763913885,-0.4709072854805898,1.76354,-0.36128315516290144,1.78
"(50, 5)",0.25779707293723525,-0.4580267556008719,1.7709000000000001,-0.45849799449897954,1.77
"(50, 10)",1.0122483112453664,-0.4623028122682582,1.75618,-0.4605923896013726,1.76
"(50, 15)",0.613617306364096,-0.46664868210572363,1.74149,-0.46809730538494776,1.74
"(50, 20)",1.1539334616042265,-0.47106436511326955,1.7268100000000002,-0.4684463712353466,1.73
"(50, 25)",16.43208621891639,-0.47556731458341517,1.7122600000000001,-0.5213298475707715,1.72
"(50, 30)",0.4926627447399617,-0.4801400772236404,1.69771,-0.47979101137330904,1.7
"(55, 5)",0.7789024271117087,-0.44940482909601975,1.7637200000000002,-0.449596815313809,1.76
"(55, 10)",0.22306310315029176,-0.453611072593326,1.74893,-0.4536110725933957,1.75
"(55, 15)",30.674152529496233,-0.4579045825532324,1.73408,-0.542622864445101,1.74
"(55, 20)",28.214227127481085,-0.4622679056832184,1.71932,-0.5410520681183062,1.72
"(55, 25)",7.099343112070215,-0.46670104198328355,1.7047,-0.4469788214358177,1.71
"(55, 30)",0.03339801981999433,-0.47122144474594885,1.69016,-0.47123889803853736,1.69
"(60, 25)",0.5735700163515641,-0.4577649562130728,1.6973,-0.457450796947783,1.7
"(60, 30)",18.15667098314135,-0.46223299909817817,1.6827,-0.4106759729943379,1.69
"(60, 35)",0.5595780690488213,-0.4667708551533636,1.6681000000000001,-0.46792277245974834,1.67
"(60, 40)",41.01307562161205,-0.4713959776711487,1.65354,-0.3530801076785286,1.67
"(65, 30)",48.55709295394367,-0.4531572869878078,1.6753900000000002,-0.31555552876065285,1.7
"(65, 35)",0.2407144672675558,-0.4576427831654333,1.66078,-0.4581489286485807,1.6600000000000001
"(65, 40)",20.39493967754349,-0.46219809251313837,1.6461800000000002,-0.5216789134211703,1.6500000000000001
"(65, 45)",1.1190984954916392,-0.4668581216159633,1.63152,-0.4700171675621414,1.6300000000000001
"(65, 50)",0.9578862619407481,-0.4715879638888678,1.61688,-0.46949356878654314,1.62
"(70, 30)",0.5418029352927446,-0.4439943084148372,1.6683500000000002,-0.44279003123103156,1.67
"(70, 35)",18.16118387475154,-0.44840999142238314,1.6536600000000001,-0.395840674352387,1.6600000000000001
"(70, 40)",0.36947459186531156,-0.45291294089252876,1.6389500000000001,-0.45378560551859515,1.6400000000000001
"(70, 45)",10.649974713986358,-0.45750315682527365,1.62421,-0.42620940333708646,1.6300000000000001
"(70, 50)",27.076182123599935,-0.4621631859280986,1.60949,-0.5431464632206993,1.61
"(70, 55)",38.173297784452785,-0.4669279347860429,1.59483,-0.35255650890293033,1.61
"(75, 35)",10.72464166790665,-0.4391073865092534,1.64665,-0.40788344619114714,1.6500000000000001
"(75, 40)",0.5965763297086485,-0.443540522809319,1.6318500000000002,-0.4448844263334246,1.6300000000000001
"(75, 45)",31.80043451169538,-0.4480609255719843,1.61703,-0.542622864445101,1.62
"(75, 50)",18.847290946552768,-0.4526511415047296,1.60226,-0.3963642731279853,1.61
"(75, 55)",26.977718429266652,-0.4573460771925939,1.58755,-0.5391322059411126,1.59
"(75, 60)",37.264840144719706,-0.46212827934305833,1.57287,-0.3490658503989419,1.59
"(75, 65)",0.3841211612556692,-0.4670152012486426,1.5582500000000001,-0.46739917368415007,1.56
"(75, 75)",13.049168961546632,-0.47705084444761026,1.53679,-0.4359832471482541,1.54
"(80, 25)",31.15832943201959,-0.42123521496883165,1.6764200000000002,-0.5108578720588062,1.68
"(80, 45)",0.02373224838999292,-0.4385314278560952,1.61,-0.4386012410262454,1.61
"(80, 50)",33.035712477827964,-0.44306928391128064,1.59519,-0.542622864445101,1.6
"(80, 55)",0.14304349950669298,-0.44767695313654565,1.5804200000000002,-0.4480260189870142,1.58
"(80, 60)",29.362624479440964,-0.4523893421169305,1.56566,-0.542622864445101,1.57
"(80, 65)",0.20300556954363752,-0.4571889975599146,1.5509700000000002,-0.4572762640225836,1.55
"(80, 70)",48.423203947593834,-0.46209337275801854,1.53632,-0.311890337331465,1.56
"(80, 75)",2.4874957200389276,-0.46708501441872263,1.5217100000000001,-0.4749040894677252,1.52
"(85, 35)",0.18366463164716917,-0.4202578305877145,1.63999,-0.42079888265590437,1.6400000000000001
"(85, 50)",0.37596118488913133,-0.43338270656271227,1.58827,-0.4337143191206616,1.59
"(85, 55)",12.985975518138128,-0.43792056261789725,1.5734400000000002,-0.39845866823037834,1.58
"(85, 60)",0.3550348625509603,-0.44256313842820205,1.55861,-0.44191736660503445,1.56
"(85, 65)",14.490796459023032,-0.447292980701107,1.54383,-0.40229839258476563,1.55
"(85, 70)",28.802670624628306,-0.45211008943661124,1.52912,-0.5429719302954998,1.53
"(85, 75)",33.100257781330455,-0.4570319179272353,1.51444,-0.35255650890293033,1.53
"(85, 80)",0.04371423104347807,-0.46205846617297874,1.49981,-0.461988653002968,1.5
"(85, 85)",3.1564001538187285,-0.46717228088132234,1.4852100000000001,-0.457450796947783,1.49
"(85, 95)",0.8426610822005546,-0.47774897614840794,1.45626,-0.47664941871971944,1.46
"(90, 40)",42.22057007339701,-0.414917123076612,1.6185,-0.5410520681183062,1.62
"(90, 60)",0.5383732580764268,-0.4326322149843542,1.55172,-0.43388885204586103,1.55
"(90, 65)",0.6584037786744945,-0.4372922440871796,1.53685,-0.4370304446994506,1.54
"(90, 70)",0.4336207124159605,-0.44202208636008367,1.52206,-0.4422664324554333,1.52
"(90, 75)",29.923939727468888,-0.44687410168062813,1.5073200000000002,-0.542622864445101,1.51
"(90, 80)",0.7037684637211271,-0.4518133834637723,1.4926300000000001,-0.4532620067429969,1.49
"(90, 85)",0.4494061562842883,-0.4568573850020359,1.4778700000000002,-0.4565781323217859,1.48
"(90, 90)",1.6138522667599826,-0.46200610629541927,1.46322,-0.4668755749085518,1.46
"(90, 95)",0.6231074765151972,-0.46727700063644173,1.4486800000000002,-0.4691445029361443,1.45
"(90, 100)",3.522895643242168,-0.47265261473258446,1.4342400000000002,-0.48380526865289575,1.44
"(95, 60)",39.77681051775669,-0.4226140250779069,1.55243,-0.2988003679415083,1.56
"(95, 70)",10.440865541385454,-0.4318468168209568,1.51519,-0.3988077340807772,1.52
"(95, 75)",0.061967197249527615,-0.4366115656789016,1.50028,-0.4366813788490518,1.5
"(95, 80)",6.386746505771654,-0.4414810342919657,1.4854100000000001,-0.4209734155811038,1.49
"(95, 85)",0.13469928954255153,-0.4464377693676296,1.47059,-0.44662975558541884,1.47
"(95, 90)",27.488988981877007,-0.45149922419841326,1.45591,-0.542622864445101,1.46
"(95, 95)",25.59559289040937,-0.45668285207683645,1.4413300000000002,-0.542622864445101,1.44
"(95, 100)",0.866324028653997,-0.46197119971037903,1.42681,-0.46006879082577434,1.43
"(95, 105)",0.7693574785143559,-0.4673642670990419,1.4123100000000002,-0.465304778581757,1.41
"(100, 60)",29.800472626515518,-0.4125085687088599,1.54584,-0.5057964172280229,1.55
"(100, 65)",0.20673884669988482,-0.41699406488648516,1.53098,-0.4171336912267165,1.53
"(100, 70)",2.76439008912318,-0.4215842808192303,1.51615,-0.4131194339471298,1.52
"(100, 80)",0.30117406075234593,-0.43102651207251963,1.47859,-0.4312708581678697,1.48
"(100, 85)",14.814760812743804,-0.4359134339781039,1.46371,-0.38728856101761533,1.47
"(100, 90)",0.27304309512974545,-0.4408876223462874,1.4489,-0.4413937678294362,1.45
"(100, 95)",28.726834371643182,-0.4459839837621109,1.43417,-0.542622864445101,1.44
"(100, 100)",0.1053320503909911,-0.4511850649330542,1.4195600000000002,-0.4509930787154044,1.42
"(100, 105)",25.04562974674982,-0.4564908658591169,1.40504,-0.542622864445101,1.41
"(100, 110)",0.2403400152915542,-0.4619188398328191,1.39049,-0.4626867847037657,1.3900000000000001
"(100, 115)",21.072651245492956,-0.4674689868541613,1.37595,-0.5415756668939045,1.3800000000000001
"(100, 135)",52.40474038586646,-0.49097857187852467,1.32742,-0.29984756549270486,1.35
"(105, 85)",8.168454925995697,-0.4252843788334584,1.4569800000000002,-0.3982841353051789,1.46
"(105, 90)",0.4697578505863593,-0.43017130073904264,1.44211,-0.43074725939227143,1.44
"(105, 95)",0.5759106338579161,-0.4351629423997463,1.42734,-0.4345869837466587,1.43
"(105, 100)",9.295119468649956,-0.44027675710808944,1.41258,-0.40893064374234367,1.42
"(105, 105)",26.08425348814118,-0.4454952915715529,1.3979800000000002,-0.35587263448171935,1.41
"(105, 110)",0.725785482789568,-0.45083599908265537,1.38331,-0.4516912104162021,1.3800000000000001
"(105, 115)",0.31483852147642827,-0.4562988796413978,1.3687,-0.4557054676957888,1.37
"(105, 120)",45.85248301104105,-0.4618664799552592,1.35419,-0.3000220984179043,1.3800000000000001
"(110, 80)",1.3194524127760325,-0.4098382149533084,1.46529,-0.41277036809673096,1.47
"(110, 85)",0.08861507573071979,-0.41453315064117335,1.45037,-0.4146902302739246,1.45
"(110, 90)",36.62949153273071,-0.4193328060841577,1.4354900000000002,-0.542622864445101,1.44
"(110, 100)",7.633602314375068,-0.4292637295280053,1.40578,-0.40317105721076274,1.41
"(110, 105)",0.28806333788667626,-0.4343775442363489,1.39104,-0.4337143191206616,1.3900000000000001
"(110, 110)",0.8569577034944781,-0.43963098528485167,1.3763,-0.4382521751758466,1.3800000000000001
"(110, 115)",0.3346283393668077,-0.4449891460884743,1.36162,-0.44505895925862404,1.36
"(110, 120)",25.599655545688762,-0.4504694799397364,1.347,-0.542622864445101,1.35
"(110, 125)",34.057179137711614,-0.4560719868386385,1.33241,-0.3333578871309939,1.35
"(110, 130)",4.14053043014419,-0.46181412007769973,1.3179200000000002,-0.4769984845701183,1.32
"(110, 150)",9.175224906226722,-0.48619636972806024,1.2698,-0.5216789134211703,1.27
"(110, 155)",49.89711905831948,-0.4926715412529594,1.2556600000000002,-0.29984756549270486,1.28
"(115, 110)",32.27441483081256,-0.42828634514688857,1.36946,-0.542622864445101,1.37
"(115, 115)",1.9478091349413276,-0.43355723948791125,1.3547200000000001,-0.42778019966388126,1.36
"(115, 120)",0.009367226267174638,-0.438932853584054,1.33996,-0.43895030687664427,1.34
"(115, 125)",26.501784890918774,-0.4444480940203559,1.3253400000000002,-0.541401133968705,1.33
"(115, 130)",0.15469571466314821,-0.45008550750429777,1.3107499999999999,-0.4501204140894073,1.31
"(115, 135)",23.156008123396926,-0.4558625473283988,1.29616,-0.542622864445101,1.3
"(115, 140)",0.3506861260977039,-0.4617617602001398,1.2817,-0.46163958715256914,1.28
"(115, 150)",7.720492866285439,-0.4740314248416597,1.2624,-0.4440117617074275,1.26
"(120, 115)",0.4318825624286099,-0.42200315983970893,1.34792,-0.42219514605749975,1.35
"(120, 120)",0.7217187533420482,-0.42727405418073183,1.3331199999999999,-0.42847833136467894,1.33
"(120, 125)",0.3261786417956273,-0.43268457486191414,1.31843,-0.4328416544946645,1.32
"(120, 130)",1.3371644282303827,-0.4381998152982165,1.30374,-0.4368559117742512,1.31
"(120, 135)",26.15631250188375,-0.44387213536719816,1.28913,-0.542622864445101,1.29
"(120, 140)",39.671142485040136,-0.4496666284838189,1.27455,-0.2993239667171066,1.29
"(120, 145)",0.0224935412980152,-0.4556182012331198,1.25998,-0.45553093477058937,1.26
"(120, 150)",0.9379759345825451,-0.4617094003225799,1.24546,-0.4621631859281674,1.25
"(120, 165)",34.76925184676928,-0.4809254753870378,1.20244,-0.3920009499979997,1.33
"(120, 170)",46.201439084581494,-0.48766244629973565,1.18817,-0.29967303256750544,1.21
"(125, 125)",0.3594339819217372,-0.42078142936331275,1.31168,-0.4211479485063032,1.31
"(125, 130)",0.6374852091274282,-0.4261919500444953,1.2969300000000001,-0.4258603374866876,1.3
"(125, 135)",0.4838417661374208,-0.43174209706583744,1.28224,-0.43231805571906623,1.28
"(125, 140)",0.5104009079943915,-0.4374318704273388,1.26753,-0.43720497762465005,1.27
"(125, 145)",28.546648757191317,-0.4432612701290002,1.25287,-0.33370695298139275,1.27
"(125, 150)",0.35696744672844605,-0.4492302961708208,1.2382700000000002,-0.44907321653821075,1.24
"(125, 155)",39.5074486048796,-0.45535640184532067,1.22371,-0.29914943379190717,1.24
"(125, 160)",20.03627757217216,-0.4616395871525003,1.20935,-0.542622864445101,1.21
"(125, 165)",1.0636972367611162,-0.4680973053848789,1.1949500000000002,-0.4670501078337512,1.2
"(125, 170)",42.89077241824653,-0.47471210324993773,1.18059,-0.2988003679415083,1.2
"(130, 135)",0.9120570423147016,-0.419489885716837,1.27556,-0.4195771521795084,1.28
"(130, 140)",0.15858194524638414,-0.42505748603069904,1.26076,-0.4251622057858899,1.26
"(130, 145)",0.8226178722749905,-0.4307647126847205,1.24601,-0.4310963252426703,1.25
"(130, 150)",0.2689087597710618,-0.4366115656789016,1.2313100000000001,-0.4366813788490518,1.23
"(130, 155)",0.6912442686838288,-0.44261549830576197,1.2166299999999999,-0.4424409653806327,1.22
"(130, 160)",23.050925035723793,-0.4487765105653021,1.2020600000000001,-0.542622864445101,1.2
"(130, 165)",0.48843222251180407,-0.45509460245752154,1.1876300000000002,-0.4548328030697917,1.19
"(130, 170)",18.21542896205577,-0.4615872272749404,1.17326,-0.5372123437639189,1.18
"(130, 175)",0.21825788777752297,-0.468236931725039,1.15893,-0.4682718383101472,1.16
"(135, 145)",0.13800270048613514,-0.41811107560776173,1.23934,-0.4180063558527136,1.24
"(135, 150)",1.1164805098835708,-0.4238357555543031,1.22455,-0.42394047530949397,1.23
"(135, 155)",0.043026118331266114,-0.42971751513352396,1.2097900000000001,-0.4297000618410749,1.21
"(135, 160)",0.9979764230147408,-0.435738901052904,1.19512,-0.43563418129785525,1.2
"(135, 165)",0.11027644022152171,-0.4419173666049643,1.1805400000000001,-0.44191736660503445,1.18
"(135, 170)",0.8042389274060006,-0.4482703650822235,1.16607,-0.4480260189870142,1.17
"(135, 175)",36.29325293664471,-0.4547978964846826,1.15165,-0.30211649352029735,1.17
"(135, 180)",0.5540496630286134,-0.46151741410486036,1.13728,-0.4614650542273697,1.1400000000000001
"(140, 135)",0.8865387424378882,-0.3945665839983581,1.2723000000000002,-0.3916518841476009,1.27
"(140, 150)",0.3980873898998317,-0.41092031908954496,1.2180600000000001,-0.41102503884473673,1.22
"(140, 155)",0.6569268337173688,-0.4166449990360863,1.20319,-0.4169591583015171,1.2
"(140, 160)",0.3209017500590071,-0.4225442119078271,1.1884299999999999,-0.4225442119078986,1.19
"(140, 165)",1.2929556283181212,-0.4285830511197275,1.17374,-0.42778019966388126,1.18
"(140, 170)",25.492436009643317,-0.4347964232568273,1.15916,-0.542622864445101,1.16
"(140, 175)",1.103769165365614,-0.4411843283191268,1.14467,-0.44034657027823965,1.1500000000000001
"(140, 180)",0.05342975434674719,-0.44774676630662524,1.1302500000000002,-0.4476769531366154,1.1300000000000001
"(140, 185)",0.8458965503700597,-0.45450119051184323,1.1158400000000002,-0.45448373721939284,1.12
"(140, 190)",36.76225259326572,-0.4614301476422611,1.10147,-0.29914943379190717,1.12
"(145, 150)",0.950217819722004,-0.39784780299210754,1.21164,-0.4014257279587685,1.21
"(145, 155)",0.6667973907308856,-0.40343285659848926,1.19678,-0.40386918891156043,1.2
"(145, 160)",0.4029619629793597,-0.4091924431300704,1.1819700000000002,-0.4091051766675431,1.18
"(145, 165)",0.5615859212404567,-0.4150916560018114,1.16727,-0.4153883619747223,1.17
"(145, 170)",0.5158490016015059,-0.4211654017987516,1.15253,-0.4211479485063032,1.1500000000000001
"(145, 175)",0.41557516190063937,-0.42739622722837134,1.1379599999999999,-0.4274311338134824,1.1400000000000001
"(145, 180)",0.7002101487771427,-0.4338015855831907,1.12344,-0.4337143191206616,1.12
"(145, 185)",0.2238750738768035,-0.4403989301557294,1.1089000000000002,-0.44034657027823965,1.11
"(145, 190)",33.163716284907224,-0.4471882609459872,1.09444,-0.299498499642306,1.11
"(145, 195)",0.012615571842175169,-0.4541695779539645,1.08005,-0.454134671368994,1.08
"(145, 200)",0.8668901452128085,-0.46136033447218106,1.06572,-0.4612905213021703,1.07
"(150, 150)",1.6832341981957264,-0.3846182072619906,1.2055200000000001,-0.37891098060804307,1.21
"(150, 155)",0.15157079161901885,-0.3900810878207326,1.19061,-0.3904301536712049,1.19
"(150, 160)",8.274546393308148,-0.39568359471963466,1.1757600000000001,-0.36145768808810086,1.18
"(150, 165)",0.19990649288979484,-0.4014257279586959,1.1609800000000001,-0.4014257279587685,1.16
"(150, 170)",0.7784551383916533,-0.4073423941229566,1.14618,-0.40735984741554887,1.1500000000000001
"(150, 175)",0.29737743236516895,-0.4134335932124169,1.1314600000000001,-0.41346849979752864,1.1300000000000001
"(150, 180)",0.6529467842399611,-0.4196818719345565,1.11679,-0.41975168510470784,1.12
"(150, 185)",0.4432986759079443,-0.4261221368744157,1.1021800000000002,-0.42620940333708646,1.1
"(150, 190)",0.48109215021926677,-0.43273693473947406,1.08763,-0.4326671215694651,1.09
"(150, 195)",30.78325202925777,-0.4395611721147721,1.07313,-0.29984756549270486,1.09
"(150, 200)",0.259315565191984,-0.4465773957077892,1.05872,-0.44662975558541884,1.06
"(150, 205)",1.1446675119602054,-0.45382051210356567,1.04434,-0.4536110725933957,1.05
"(150, 210)",0.00832986068746141,-0.46127306800958134,1.0300300000000002,-0.4612905213021703,1.03
"(155, 155)",17.600022707893036,-0.3765722394102964,1.18449,-0.38501963299002284,1.27
"(155, 175)",0.9909725270331285,-0.3992789729787427,1.12513,-0.39933133285637545,1.1300000000000001
"(155, 180)",0.07474284686716251,-0.405370172068203,1.11036,-0.4054399852383552,1.11
"(155, 190)",0.20796674074561158,-0.4180936223152416,1.08102,-0.41818088877791304,1.08
"(155, 195)",0.7231520574072243,-0.42474332676534,1.0664300000000002,-0.4248131399354911,1.07
